State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), EPA Region, NERC Region, County, County Code, FIPS Code, Source Category, Facility Latitude, Facility Longitude, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Commercial Operation Date, Operating Status, Max Hourly HI Rate (MMBtu/hr)
SC,Urquhart,3295,URQ3,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP",4,,Aiken County,SC003,3,Electric Utility,33.435,-81.9111,South Carolina Electric & Gas Company,South Carolina Electric & Gas Company,James M Landreth (2342),Henry E Delk (607601),Phase 2,Phase 2 Group 1,Tangentially-fired,Pipeline Natural Gas,,,Low NOx Burner Technology w/ Separated OFA,,,1/1/55,Operating,1201
SC,Urquhart,3295,URQ4,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP",4,,Aiken County,SC003,3,Electric Utility,33.435,-81.9111,South Carolina Electric & Gas Company,South Carolina Electric & Gas Company,James M Landreth (2342),Henry E Delk (607601),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,6/1/99,Operating,561
SC,Urquhart,3295,URQ5,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Aiken County,SC003,3,Electric Utility,33.435,-81.9111,South Carolina Electric & Gas Company,South Carolina Electric & Gas Company,James M Landreth (2342),Henry E Delk (607601),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,2/1/02,Operating,1850
SC,Urquhart,3295,URQ6,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G2",4,,Aiken County,SC003,3,Electric Utility,33.435,-81.9111,South Carolina Electric & Gas Company,South Carolina Electric & Gas Company,James M Landreth (2342),Henry E Delk (607601),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection,,,2/1/02,Operating,1830
SC,W S Lee,3264,3,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP",4,SERC,Anderson County,SC007,7,Electric Utility,34.6022,-82.435,"Duke Energy Carolinas, LLC","Duke Energy Carolinas, LLC","Jason M Allen (605760) (Ended Jul 06, 2016)<br>Derek Picklesimer (608097) (Started Jul 06, 2016) (Ended Jul 13, 2016)<br>Julie K Turner (608414) (Started Jul 13, 2016)",Larry E Hatcher (607637),Phase 2,Early Election,Tangentially-fired,Pipeline Natural Gas,,,Low NOx Burner Technology w/ Closed-coupled/Separated OFA,,,12/12/58,Operating,2252
SC,W S Lee,3264,7C,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP",4,SERC,Anderson County,SC007,7,Electric Utility,34.6022,-82.435,"Duke Energy Carolinas, LLC","Duke Energy Carolinas, LLC","Jason M Allen (605760) (Ended Jul 06, 2016)<br>Derek Picklesimer (608097) (Started Jul 06, 2016) (Ended Jul 13, 2016)<br>Julie K Turner (608414) (Started Jul 13, 2016)",Larry E Hatcher (607637),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,8/7/06,Operating,480
SC,W S Lee,3264,8C,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP",4,SERC,Anderson County,SC007,7,Electric Utility,34.6022,-82.435,"Duke Energy Carolinas, LLC","Duke Energy Carolinas, LLC","Jason M Allen (605760) (Ended Jul 06, 2016)<br>Derek Picklesimer (608097) (Started Jul 06, 2016) (Ended Jul 13, 2016)<br>Julie K Turner (608414) (Started Jul 13, 2016)",Larry E Hatcher (607637),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,8/5/06,Operating,480
SC,Wateree,3297,WAT1,"CS001, MS1",2016,"CSNOX, CSNOXOS, CSSO2G2, ARP, MATS",4,SERC,Richland County,SC079,79,Electric Utility,33.8264,-80.6218,South Carolina Electric & Gas Company,South Carolina Electric & Gas Company,James M Landreth (2342),Henry E Delk (607601),Phase 2,Phase 2 Group 1,Dry bottom wall-fired boiler,Coal,Residual Oil,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)<br>Selective Catalytic Reduction,Baghouse<br>Electrostatic Precipitator,,1/1/70,Operating,4300
SC,Wateree,3297,WAT2,"CS001, MS2",2016,"CSNOX, CSNOXOS, CSSO2G2, ARP, MATS",4,SERC,Richland County,SC079,79,Electric Utility,33.8264,-80.6218,South Carolina Electric & Gas Company,South Carolina Electric & Gas Company,James M Landreth (2342),Henry E Delk (607601),Phase 2,Phase 2 Group 1,Dry bottom wall-fired boiler,Coal,Residual Oil,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)<br>Selective Catalytic Reduction,Baghouse,,1/1/71,Operating,4456
SC,Williams,3298,WIL1,,2016,"CSNOX, CSNOXOS, CSSO2G2, ARP, MATS",4,SERC,Berkeley County,SC015,15,Electric Utility,33.0163,-79.9285,South Carolina Generating Company,South Carolina Generating Company,James M Landreth (2342),Henry E Delk (607601),Phase 2,Phase 2 Group 1,Tangentially-fired,Coal,Residual Oil,Wet Limestone,Low NOx Burner Technology w/ Closed-coupled OFA<br>Selective Catalytic Reduction,Electrostatic Precipitator,,1/1/73,Operating,7077
SC,Winyah,6249,1,,2016,"ARP, MATS, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Georgetown County,SC043,43,Electric Utility,33.3303,-79.3611,Santee Cooper,Santee Cooper,"Lewis P Pierce (284) (Ended Sep 27, 2016)<br>Thomas Curtis (608490) (Started Sep 27, 2016)","Jay Hudson (2749) (Ended Sep 27, 2016)<br>Marty Watson (608491) (Started Sep 27, 2016)",Phase 2,Phase 2 Group 1,Dry bottom wall-fired boiler,Coal,,Wet Limestone,Low NOx Burner Technology w/ Overfire Air<br>Selective Catalytic Reduction,Electrostatic Precipitator,,3/1/75,Operating,3224
SC,Winyah,6249,2,,2016,"ARP, MATS, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Georgetown County,SC043,43,Electric Utility,33.3303,-79.3611,Santee Cooper,Santee Cooper,"Lewis P Pierce (284) (Ended Sep 27, 2016)<br>Thomas Curtis (608490) (Started Sep 27, 2016)","Jay Hudson (2749) (Ended Sep 27, 2016)<br>Marty Watson (608491) (Started Sep 27, 2016)",Phase 2,Phase 2 Group 1,Dry bottom turbo-fired boiler,Coal,,Wet Limestone,Overfire Air<br>Selective Catalytic Reduction,Electrostatic Precipitator,,7/1/77,Operating,3858
SC,Winyah,6249,3,,2016,"ARP, MATS, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Georgetown County,SC043,43,Electric Utility,33.3303,-79.3611,Santee Cooper,Santee Cooper,"Lewis P Pierce (284) (Ended Sep 27, 2016)<br>Thomas Curtis (608490) (Started Sep 27, 2016)","Jay Hudson (2749) (Ended Sep 27, 2016)<br>Marty Watson (608491) (Started Sep 27, 2016)",Phase 2,Phase 2 Group 1,Dry bottom turbo-fired boiler,Coal,,Wet Limestone,Selective Catalytic Reduction,Electrostatic Precipitator,,5/1/80,Operating,3864
SC,Winyah,6249,4,,2016,"ARP, MATS, CSNOX, CSNOXOS, CSSO2G2",4,SERC,Georgetown County,SC043,43,Electric Utility,33.3303,-79.3611,Santee Cooper,Santee Cooper,"Lewis P Pierce (284) (Ended Sep 27, 2016)<br>Thomas Curtis (608490) (Started Sep 27, 2016)","Jay Hudson (2749) (Ended Sep 27, 2016)<br>Marty Watson (608491) (Started Sep 27, 2016)",Phase 2,Phase 2 Group 1,Dry bottom turbo-fired boiler,Coal,,Wet Limestone,Selective Catalytic Reduction,Electrostatic Precipitator,,11/1/81,Operating,3605
SD,Aberdeen Generating Station,3338,2A,,2016,ARP,8,,Brown County,SD013,13,Electric Utility,45.4287,-98.4932,NorthWestern Energy,NorthWestern Energy,Dennis Wagner (1989),Cory Huber (2488),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,12/13/12,Operating,323
SD,Aberdeen Generating Station,3338,2B,,2016,ARP,8,,Brown County,SD013,13,Electric Utility,45.4287,-98.4932,NorthWestern Energy,NorthWestern Energy,Dennis Wagner (1989),Cory Huber (2488),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,12/13/12,Operating,323
SD,Angus Anson,7237,2,,2016,ARP,8,MAPP,Minnehaha County,SD099,99,Electric Utility,43.6033,-96.6369,Northern States Power (Xcel Energy),Northern States Power (Xcel Energy),James M Zyduck (603967),James D Kuhn (606475),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,9/23/94,Operating,1622
SD,Angus Anson,7237,3,,2016,ARP,8,MAPP,Minnehaha County,SD099,99,Electric Utility,43.6033,-96.6369,Northern States Power (Xcel Energy),Northern States Power (Xcel Energy),James M Zyduck (603967),James D Kuhn (606475),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,9/23/94,Operating,1629
SD,Angus Anson,7237,4,,2016,ARP,8,MAPP,Minnehaha County,SD099,99,Electric Utility,43.6033,-96.6369,Northern States Power (Xcel Energy),Northern States Power (Xcel Energy),James M Zyduck (603967),James D Kuhn (606475),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,4/1/05,Operating,1960
SD,Big Stone,6098,1,,2016,"ARP, MATS",8,MAPP,Grant County,SD051,51,Electric Utility,45.3047,-96.5103,"Montana Dakota Utilities Company, Northwestern Public Service Company, Otter Tail Power Company",Otter Tail Power Company,Bradley E Tollerson (607660),Mark V Thoma (604640),Phase 2,Phase 2 Group 2,Cyclone boiler,Coal,"Diesel Oil, Wood",Dry Lime FGD,Overfire Air<br>Selective Catalytic Reduction,Baghouse,"Halogenated PAC Sorbent Injection (Began Apr 16, 2016)",5/1/75,Operating,5609
SD,Deer Creek Station,56610,1,,2016,ARP,8,,Brown County,SD013,13,Electric Utility,44.3961,-96.5333,Basin Electric Power Cooperative,Basin Electric Power Cooperative,John W Jacobs (607423),Lyle Witham (604195),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,4/19/12,Operating,2328
SD,Groton Generating Station,56238,CT001,,2016,ARP,8,,Brown County,SD013,13,Electric Utility,45.3718,-98.1032,Basin Electric Power Cooperative,Basin Electric Power Cooperative,John W Jacobs (607423),Lyle Witham (604195),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,6/22/06,Operating,815
SD,Groton Generating Station,56238,CT002,,2016,ARP,8,,Brown County,SD013,13,Electric Utility,45.3718,-98.1032,Basin Electric Power Cooperative,Basin Electric Power Cooperative,John W Jacobs (607423),Lyle Witham (604195),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Water Injection,,,7/1/08,Operating,786.5
SD,Huron,3344,**2A,,2016,ARP,8,MAPP,Beadle County,SD005,5,Electric Utility,44.3696,-98.17,Northwestern Public Service Company,Northwestern Public Service Company,Dennis Wagner (1989),Cory Huber (2488),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,5/1/93,Operating,361
SD,Huron,3344,**2B,,2016,ARP,8,MAPP,Beadle County,SD005,5,Electric Utility,44.3696,-98.17,Northwestern Public Service Company,Northwestern Public Service Company,Dennis Wagner (1989),Cory Huber (2488),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,5/1/93,Operating,442
SD,Lange,55478,CT1,,2016,ARP,8,,Pennington County,SD103,103,Electric Utility,44.1212,-103.2608,"Black Hills Power, Inc","Black Hills Power, Inc",Mark Lux (602731),George Tatar (604055),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,5/23/02,Operating,399
TN,Allen,3393,1,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, MATS",4,,Shelby County,TN157,157,Electric Utility,35.0742,-90.1439,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 2 Group 2,Cyclone boiler,Coal,,,Overfire Air<br>Selective Catalytic Reduction,Electrostatic Precipitator,,11/21/58,Operating,3575
TN,Allen,3393,2,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, MATS",4,,Shelby County,TN157,157,Electric Utility,35.0742,-90.1439,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 2 Group 2,Cyclone boiler,Coal,,,Overfire Air<br>Selective Catalytic Reduction,Electrostatic Precipitator,,2/27/59,Operating,4189
TN,Allen,3393,3,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, MATS",4,,Shelby County,TN157,157,Electric Utility,35.0742,-90.1439,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 2 Group 2,Cyclone boiler,Coal,,,Overfire Air<br>Selective Catalytic Reduction,Electrostatic Precipitator,,6/3/59,Operating,4070
TN,Brownsville CT,55081,AA-001,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G1",4,,Haywood County,TN075,75,Electric Utility,35.5438,-89.198,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,,,,6/7/99,Operating,1410
TN,Brownsville CT,55081,AA-002,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G1",4,,Haywood County,TN075,75,Electric Utility,35.5438,-89.198,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,,,,6/7/99,Operating,1460
TN,Brownsville CT,55081,AA-003,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G1",4,,Haywood County,TN075,75,Electric Utility,35.5438,-89.198,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,,,,6/7/99,Operating,1690
TN,Brownsville CT,55081,AA-004,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G1",4,,Haywood County,TN075,75,Electric Utility,35.5438,-89.198,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,,,,6/7/99,Operating,1610
TN,Bull Run,3396,1,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, MATS",4,SERC,Anderson County,TN001,1,Electric Utility,36.0211,-84.1567,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,Phase 2 Group 1,Tangentially-fired,Coal,,Wet Limestone,Selective Catalytic Reduction,Electrostatic Precipitator,,4/1/67,Operating,12604
TN,Chemours Johnsonville,880001,JVD1,,2016,ARP,4,,Humphreys County,TN085,85,Industrial Boiler,36.0419,-87.9753,"DuPont Johnsonville, The Chemours Company FC, LLC","DuPont Johnsonville, The Chemours Company FC, LLC",Gregory A Martz (606624),Gregg W Martin (606216),Opt-In,,Dry bottom wall-fired boiler,,,,,,,6/1/58,Retired,
TN,Chemours Johnsonville,880001,JVD2,,2016,ARP,4,,Humphreys County,TN085,85,Industrial Boiler,36.0419,-87.9753,"DuPont Johnsonville, The Chemours Company FC, LLC","DuPont Johnsonville, The Chemours Company FC, LLC",Gregory A Martz (606624),Gregg W Martin (606216),Opt-In,,Dry bottom wall-fired boiler,,,,,,,6/1/58,Retired,
TN,Chemours Johnsonville,880001,JVD3,,2016,ARP,4,,Humphreys County,TN085,85,Industrial Boiler,36.0419,-87.9753,"DuPont Johnsonville, The Chemours Company FC, LLC","DuPont Johnsonville, The Chemours Company FC, LLC",Gregory A Martz (606624),Gregg W Martin (606216),Opt-In,,Dry bottom wall-fired boiler,,,,,,,6/1/58,Retired,
TN,Chemours Johnsonville,880001,JVD4,,2016,ARP,4,,Humphreys County,TN085,85,Industrial Boiler,36.0419,-87.9753,"DuPont Johnsonville, The Chemours Company FC, LLC","DuPont Johnsonville, The Chemours Company FC, LLC",Gregory A Martz (606624),Gregg W Martin (606216),Opt-In,,Dry bottom wall-fired boiler,,,,,,,6/1/58,Retired,
TN,Cumberland,3399,1,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, MATS",4,SERC,Stewart County,TN161,161,Electric Utility,36.3903,-87.6539,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 2 Group 2,Cell burner boiler,Coal,,Wet Limestone,Low NOx Cell Burner<br>Selective Catalytic Reduction,Electrostatic Precipitator,,4/22/72,Operating,15208
TN,Cumberland,3399,2,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, MATS",4,SERC,Stewart County,TN161,161,Electric Utility,36.3903,-87.6539,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 2 Group 2,Cell burner boiler,Coal,,Wet Limestone,Low NOx Cell Burner<br>Selective Catalytic Reduction,Electrostatic Precipitator,,2/1/73,Operating,16100
TN,Gallatin,3403,1,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, MATS",4,,Sumner County,TN165,165,Electric Utility,36.3156,-86.4006,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 1 Group 1,Tangentially-fired,Coal,,Dry Lime FGD,Low NOx Burner Technology w/ Separated OFA,Baghouse,,10/11/56,Operating,4456
TN,Gallatin,3403,2,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, MATS",4,,Sumner County,TN165,165,Electric Utility,36.3156,-86.4006,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 1 Group 1,Tangentially-fired,Coal,,Dry Lime FGD,Low NOx Burner Technology w/ Separated OFA,Baghouse,,5/1/57,Operating,3717
TN,Gallatin,3403,3,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, MATS",4,,Sumner County,TN165,165,Electric Utility,36.3156,-86.4006,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 1 Group 1,Tangentially-fired,Coal,,Dry Lime FGD,Low NOx Burner Technology w/ Separated OFA,Baghouse,,4/24/59,Operating,4712
TN,Gallatin,3403,4,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, MATS",4,,Sumner County,TN165,165,Electric Utility,36.3156,-86.4006,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Table 1,Phase 1 Group 1,Tangentially-fired,Coal,,Dry Lime FGD,Low NOx Burner Technology w/ Separated OFA,Baghouse,,7/1/59,Operating,4433
TN,Gallatin,3403,GCT5,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP",4,,Sumner County,TN165,165,Electric Utility,36.3156,-86.4006,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,,Combustion turbine,Diesel Oil,Pipeline Natural Gas,,,,,4/21/00,Operating,1160
TN,Gallatin,3403,GCT6,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP",4,,Sumner County,TN165,165,Electric Utility,36.3156,-86.4006,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,,Combustion turbine,Diesel Oil,Pipeline Natural Gas,,,,,5/8/00,Operating,1115
TN,Gallatin,3403,GCT7,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP",4,,Sumner County,TN165,165,Electric Utility,36.3156,-86.4006,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,,Combustion turbine,Diesel Oil,Pipeline Natural Gas,,,,,5/31/00,Operating,1225
TN,Gallatin,3403,GCT8,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP",4,,Sumner County,TN165,165,Electric Utility,36.3156,-86.4006,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,,Combustion turbine,Diesel Oil,Pipeline Natural Gas,,,,,6/23/00,Operating,1218
TN,Gleason Generating Facility,55251,CTG-1,,2016,"ARP, CSNOX, CSNOXOS, CSSO2G1",4,,Weakley County,TN183,183,Electric Utility,36.2454,-88.612,Tennessee Valley Authority,Tennessee Valley Authority,"James R Dalrymple (606824) (Ended Oct 03, 2016)<br>David W Sorrick (606794) (Started Oct 03, 2016)","William W Morrison (606564) (Ended Oct 13, 2016)<br>Allen A Clare (608515) (Started Oct 13, 2016)",Phase 2,,Combustion turbine,Pipeline Natural Gas,,,"Dry Low NOx Burners (Began Apr 01, 2016)<br>Water Injection (Retired Mar 31, 2016)",,,6/6/00,Operating,2110
